polarity,homeless,homeless_trend
0.9231,5061,2024
0.9231,5061,2024
0.9231,5061,2024
0.8528,13,10
0.8528,13,10
0.8528,13,10
0.8528,13,10
0.6369,212,84
0.6369,212,84
0.6369,212,84
0.6369,212,84
0.5242,3129,3129
0.5242,3129,3129
0.5242,3129,3129
0.5242,3129,3129
0.7035,4,-9
0.7035,4,-9
0.7035,4,-9
0.7035,4,-9
0.5719,5813,1624
0.5719,5813,1624
0.5719,5813,1624
0.5719,5813,1624
0.7574,4,-9
0.7574,4,-9
0.7574,4,-9
0.7574,4,-9
0.8436,5061,2024
0.8436,5061,2024
0.8436,5061,2024
0.8436,5061,2024
0.802,1599,-140
0.802,1599,-140
0.802,1599,-140
0.802,1599,-140
0.5719,1599,-140
0.5719,1599,-140
0.5719,1599,-140
0.5719,1599,-140
0.743,2582,2582
0.743,2582,2582
0.743,2582,2582
0.743,2582,2582
0.6705,1708,368
0.6705,1708,368
0.6705,1708,368
0.6705,1708,368
0.5106,4,-9
0.5106,4,-9
0.5106,4,-9
0.5106,4,-9
0.5106,266,-51
0.5106,266,-51
0.5106,266,-51
0.8271,5061,2024
0.8271,5061,2024
0.8271,5061,2024
0.8271,4,-9
0.8271,4,-9
0.8271,4,-9
0.7964,5061,2024
0.7964,5061,2024
0.7964,5061,2024
0.6369,1708,368
0.6369,1708,368
0.6369,1708,368
0.8807,387,78
0.8807,387,78
0.8807,387,78
0.6705,816,5
0.6705,816,5
0.6705,816,5
0.8779,5061,2024
0.8779,5061,2024
0.8779,5061,2024
0.6825,210,210
0.6825,210,210
0.6825,210,210
0.5106,4,-9
0.5106,4,-9
0.5106,4,-9
0.8402,4,-9
0.8402,4,-9
0.8402,4,-9
0.5267,890,283
0.5267,890,283
0.5267,890,283
0.7506,5061,2024
0.7506,5061,2024
0.7506,5061,2024
0.5574,5061,2024
0.5574,5061,2024
0.5574,5061,2024
0.5562,13,10
0.5562,13,10
0.5562,13,10
0.8267,174,16
0.8267,174,16
0.8267,174,16
0.836,13,10
0.836,13,10
0.836,13,10
0.6369,4,-9
0.6369,4,-9
0.6369,4,-9
0.8519,4,-9
0.8519,4,-9
0.8519,4,-9
0.6369,5813,1624
0.6369,5813,1624
0.6369,5813,1624
0.5255,5061,2024
0.5255,5061,2024
0.5255,5061,2024
0.765,5061,2024
0.765,5061,2024
0.765,5061,2024
0.636,4,-9
0.636,4,-9
0.636,4,-9
0.5719,1708,368
0.5719,1708,368
0.5719,1708,368
0.6486,4,-9
0.6486,4,-9
0.6486,4,-9
0.5574,2582,2582
0.5574,2582,2582
0.5574,2582,2582
0.7142,0,-403
0.7142,0,-403
0.7142,0,-403
0.6369,4,-9
0.6369,4,-9
0.6369,4,-9
0.5106,225,107
0.5106,225,107
0.5106,225,107
0.6249,4,-9
0.6249,4,-9
0.6249,4,-9
0.8519,225,107
0.8519,225,107
0.8519,225,107
0.8519,4,-9
0.8519,4,-9
0.8519,4,-9
0.5719,1166,426
0.5719,1166,426
0.5719,1166,426
0.8834,1708,368
0.8834,1708,368
0.8834,1708,368
0.9118,4,-9
0.9118,4,-9
0.9118,4,-9
0.5994,1708,368
0.5994,1708,368
0.5994,1708,368
0.7579,165,44
0.7579,165,44
0.7579,165,44
0.8176,180,46
0.8176,180,46
0.8176,180,46
0.5093,0,-403
0.5093,0,-403
0.5093,0,-403
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.5962,4,-9
0.5962,4,-9
0.5962,4,-9
0.8122,5813,1624
0.8122,5813,1624
0.8122,5813,1624
0.7906,4,-9
0.7906,4,-9
0.7906,4,-9
0.8074,1205,179
0.8074,1205,179
0.8074,1205,179
0.5719,1708,368
0.5719,1708,368
0.5719,1708,368
0.5423,738,121
0.5423,738,121
0.5423,738,121
0.5719,13,10
0.5719,13,10
0.5719,13,10
0.8225,1708,368
0.8225,1708,368
0.8225,1708,368
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.6369,5061,2024
0.6369,5061,2024
0.6369,5061,2024
0.599,1166,426
0.599,1166,426
0.599,1166,426
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.5994,4,-9
0.5994,4,-9
0.5994,4,-9
0.765,279,55
0.765,279,55
0.765,279,55
0.765,497,115
0.765,497,115
0.765,497,115
0.8122,247,99
0.8122,247,99
0.8122,247,99
0.5719,5813,1624
0.5719,5813,1624
0.5719,5813,1624
0.5994,5061,2024
0.5994,5061,2024
0.5994,5061,2024
0.6826,4,-9
0.6826,4,-9
0.6826,4,-9
0.5562,5061,2024
0.5562,5061,2024
0.5562,5061,2024
0.7269,1166,426
0.7269,1166,426
0.7269,1166,426
0.8176,750,120
0.8176,750,120
0.8176,750,120
0.5839,4,-9
0.5839,4,-9
0.5839,4,-9
0.7845,5061,2024
0.7845,5061,2024
0.7845,5061,2024
0.8519,5061,2024
0.8519,5061,2024
0.8519,5061,2024
0.6369,411,51
0.6369,411,51
0.6369,411,51
0.7184,13,10
0.7184,13,10
0.7184,13,10
0.5106,1166,426
0.5106,1166,426
0.5106,1166,426
0.826,355,-3
0.826,355,-3
0.826,355,-3
0.5696,709,-241
0.5696,709,-241
0.5696,709,-241
0.7906,210,210
0.7906,210,210
0.7906,210,210
0.6369,5813,1624
0.6369,5813,1624
0.6369,5813,1624
0.8555,5813,1624
0.8555,5813,1624
0.8555,5813,1624
0.5423,5061,2024
0.5423,5061,2024
0.5423,5061,2024
0.597,4,-9
0.597,4,-9
0.597,4,-9
0.5719,4,-9
0.5719,4,-9
0.5719,4,-9
0.5994,5813,1624
0.5994,5813,1624
0.5994,5813,1624
0.8356,4,-9
0.8356,4,-9
0.8356,4,-9
0.875,5061,2024
0.875,5061,2024
0.875,5061,2024
0.8271,174,16
0.8271,174,16
0.8271,174,16
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.743,5061,2024
0.743,5061,2024
0.743,5061,2024
0.6597,2582,2582
0.6597,2582,2582
0.6597,2582,2582
0.743,5061,2024
0.743,5061,2024
0.743,5061,2024
0.6124,11,-8
0.6124,11,-8
0.6124,11,-8
0.886,5813,1624
0.886,5813,1624
0.886,5813,1624
0.6249,4,-9
0.6249,4,-9
0.6249,4,-9
0.5719,13,10
0.5719,13,10
0.5719,13,10
0.9758,1166,426
0.9758,1166,426
0.9758,1166,426
0.6249,4,-9
0.6249,4,-9
0.6249,4,-9
0.7096,1708,368
0.7096,1708,368
0.7096,1708,368
0.7003,2582,2582
0.7003,2582,2582
0.7003,2582,2582
0.5106,4,-9
0.5106,4,-9
0.5106,4,-9
0.5106,1166,426
0.5106,1166,426
0.5106,1166,426
0.5859,1166,426
0.5859,1166,426
0.5859,1166,426
0.7845,1166,426
0.7845,1166,426
0.7845,1166,426
0.7845,1166,426
0.7184,247,99
0.7184,247,99
0.7184,247,99
0.7184,247,99
0.8329,4,-9
0.8329,4,-9
0.8329,4,-9
0.8329,4,-9
0.8316,4,-9
0.8316,4,-9
0.8316,4,-9
0.8316,4,-9
0.6476,4,-9
0.6476,4,-9
0.6476,4,-9
0.6476,4,-9
0.8779,231,32
0.8779,231,32
0.8779,231,32
0.8779,231,32
0.7351,0,-1215
0.7351,0,-1215
0.7351,0,-1215
0.7351,0,-1215
0.5514,4,-9
0.5514,4,-9
0.5514,4,-9
0.5514,4,-9
0.7269,738,121
0.7269,738,121
0.7269,738,121
0.7269,738,121
0.5859,73,4
0.5859,73,4
0.5859,73,4
0.5859,73,4
0.8807,1708,368
0.8807,1708,368
0.8807,1708,368
0.8807,1708,368
0.5719,4,-9
0.5719,4,-9
0.5719,4,-9
0.5719,4,-9
0.5574,4,-9
0.5574,4,-9
0.5574,4,-9
0.5574,4,-9
0.5562,1708,368
0.5562,1708,368
0.5562,1708,368
0.5562,1708,368
0.6597,750,120
0.6597,750,120
0.6597,750,120
0.6597,750,120
0.6728,4,-9
0.7184,4,-9
0.5719,165,44
0.5106,1599,-140
0.5859,5061,2024
0.7096,5813,1624
0.6166,355,-3
0.6369,2582,2582
0.7269,1367,380
0.7777,4,-9
0.6249,4,-9
0.6369,5061,2024
0.8655,4,-9
0.6369,1708,368
0.8553,1534,134
0.6369,4,-9
0.5994,289,120
0.7351,210,210
0.8934,13,10
0.8775,251,47
0.6369,4,-9
0.7249,1708,368
0.5574,5061,2024
0.5994,987,987
0.6808,4,-9
0.9191,4,-9
0.7906,1599,-140
0.6399,4,-9
0.6239,5061,2024
0.7712,1708,368
0.7964,5061,2024
0.7269,180,46
0.6476,212,84
0.5719,4,-9
0.891,13,10
0.5859,5061,2024
0.5267,4,-9
0.6467,4,-9
0.7506,4,-9
0.7579,1708,368
0.8481,5061,2024
0.5719,3129,3129
0.5423,4,-9
0.9153,3129,3129
0.5423,4,-9
0.6597,165,44
0.836,5061,2024
0.796,210,210
0.5106,750,120
0.7163,295,-14
0.836,5061,2024
0.8126,497,115
0.5994,1205,179
0.5994,1205,179
0.5994,1205,179
0.5994,1205,179
0.8885,1599,-140
0.8885,1599,-140
0.8885,1599,-140
0.8885,1599,-140
0.5563,4,-9
0.5563,4,-9
0.5563,4,-9
0.5563,4,-9
0.6155,750,120
0.6155,750,120
0.6155,750,120
0.6155,750,120
0.6476,0,-403
0.6476,0,-403
0.6476,0,-403
0.6476,0,-403
0.5859,4,-9
0.5859,4,-9
0.5859,4,-9
0.5859,4,-9
0.6588,1599,-140
0.6588,1599,-140
0.6588,1599,-140
0.6588,1599,-140
0.5267,5813,1624
0.5267,5813,1624
0.5267,5813,1624
0.5267,5813,1624
0.7233,4,-9
0.7233,4,-9
0.7233,4,-9
0.7233,4,-9
0.8746,1708,368
0.8746,1708,368
0.8746,1708,368
0.8746,1708,368
0.7269,4,-9
0.7269,4,-9
0.7269,4,-9
0.7269,4,-9
0.5859,1708,368
0.5859,1708,368
0.5859,1708,368
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.8271,1708,368
0.8271,1708,368
0.8271,1708,368
0.5994,444,136
0.5994,444,136
0.5994,444,136
0.5972,4,-9
0.5972,4,-9
0.5972,4,-9
0.6124,4,-9
0.6124,4,-9
0.6124,4,-9
0.8225,1708,368
0.8225,1708,368
0.8225,1708,368
0.6115,5061,2024
0.6115,5061,2024
0.6115,5061,2024
0.7906,5061,2024
0.7906,5061,2024
0.7906,5061,2024
0.6597,1708,368
0.6597,1708,368
0.6597,1708,368
0.6597,5813,1624
0.6597,5813,1624
0.6597,5813,1624
0.5859,4,-9
0.5859,4,-9
0.5859,4,-9
0.6114,5061,2024
0.6114,5061,2024
0.6114,5061,2024
0.8622,4,-9
0.8622,4,-9
0.8622,4,-9
0.5562,5061,2024
0.5562,5061,2024
0.5562,5061,2024
0.5574,5813,1624
0.5574,5813,1624
0.5574,5813,1624
0.6199,4,-9
0.6199,4,-9
0.6199,4,-9
0.6605,4,-9
0.6605,4,-9
0.6605,4,-9
0.8192,4,-9
0.8192,4,-9
0.8192,4,-9
0.6114,225,107
0.6114,225,107
0.6114,225,107
0.6697,215,-224
0.6697,215,-224
0.6697,215,-224
0.5574,5061,2024
0.5574,5061,2024
0.5574,5061,2024
0.5574,5061,2024
0.6597,50,0
0.6597,50,0
0.6597,50,0
0.6597,50,0
0.7297,5061,2024
0.7297,5061,2024
0.7297,5061,2024
0.7297,5061,2024
0.7579,4,-9
0.7579,4,-9
0.7579,4,-9
0.7579,4,-9
0.7256,1166,426
0.7256,1166,426
0.7256,1166,426
0.7256,1166,426
0.6369,0,-1215
0.6369,0,-1215
0.6369,0,-1215
0.6369,0,-1215
0.6517,4,-9
0.6517,4,-9
0.6517,4,-9
0.6517,4,-9
0.7783,5061,2024
0.7783,5061,2024
0.7783,5061,2024
0.7783,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.6239,4,-9
0.6239,4,-9
0.6239,4,-9
0.6239,4,-9
0.7906,750,120
0.7906,750,120
0.7906,750,120
0.7906,750,120
0.784,497,115
0.784,497,115
0.784,497,115
0.784,497,115
0.7325,337,114
0.7325,337,114
0.7325,337,114
0.7325,337,114
0.8225,4,-9
0.8225,4,-9
0.8225,4,-9
0.8225,4,-9
0.8316,4,-9
0.8316,4,-9
0.8316,4,-9
0.8316,4,-9
0.6369,4,-9
0.6369,4,-9
0.6369,4,-9
0.6369,4,-9
0.6114,4,-9
0.6114,4,-9
0.6114,4,-9
0.6114,4,-9
0.9022,709,-241
0.9022,709,-241
0.9022,709,-241
0.9022,709,-241
0.6696,387,78
0.6696,387,78
0.6696,387,78
0.6696,387,78
0.5859,31,12
0.5859,31,12
0.5859,31,12
0.5859,31,12
0.7783,1708,368
0.7783,1708,368
0.7783,1708,368
0.7783,1708,368
0.8012,4,-9
0.8012,4,-9
0.8012,4,-9
0.8012,4,-9
0.5267,0,-1215
0.5267,0,-1215
0.5267,0,-1215
0.5267,0,-1215
0.8519,5061,2024
0.8519,5061,2024
0.8519,5061,2024
0.8519,5061,2024
0.9501,251,47
0.9501,251,47
0.9501,251,47
0.9501,251,47
0.6369,4,-9
0.6369,4,-9
0.6369,4,-9
0.6369,4,-9
0.7939,750,120
0.7939,750,120
0.7939,750,120
0.7939,750,120
0.765,4,-9
0.765,4,-9
0.765,4,-9
0.765,4,-9
0.8519,4,-9
0.8519,4,-9
0.8519,4,-9
0.8519,4,-9
0.5777,5061,2024
0.5777,5061,2024
0.5777,5061,2024
0.5777,5061,2024
0.765,4,-9
0.765,4,-9
0.765,4,-9
0.765,4,-9
0.6611,5061,2024
0.6611,5061,2024
0.6611,5061,2024
0.6611,5061,2024
0.5859,4,-9
0.5859,4,-9
0.5859,4,-9
0.5859,4,-9
0.765,4,-9
0.765,4,-9
0.765,4,-9
0.765,4,-9
0.6124,327,48
0.6124,327,48
0.6124,327,48
0.6467,0,-403
0.6467,0,-403
0.6467,0,-403
0.6115,4,-9
0.6115,4,-9
0.6115,4,-9
0.8442,251,47
0.8442,251,47
0.8442,251,47
0.8442,251,47
0.743,13,10
0.743,13,10
0.743,13,10
0.743,13,10
0.6369,1708,368
0.6369,1708,368
0.6369,1708,368
0.6369,1708,368
0.5106,4,-9
0.5106,4,-9
0.5106,4,-9
0.5106,4,-9
0.5859,65,-6
0.5859,65,-6
0.5859,65,-6
0.5859,65,-6
0.5859,4,-9
0.5859,4,-9
0.5859,4,-9
0.5859,4,-9
0.5562,1599,-140
0.5562,1599,-140
0.5562,1599,-140
0.5562,1599,-140
0.5556,5813,1624
0.5556,5813,1624
0.5556,5813,1624
0.5556,5813,1624
0.8555,327,48
0.8555,327,48
0.8555,327,48
0.8555,327,48
0.5983,279,55
0.5983,279,55
0.5983,279,55
0.5983,279,55
0.765,5061,2024
0.765,5061,2024
0.765,5061,2024
0.765,5061,2024
0.8143,493,4
0.8143,493,4
0.8143,493,4
0.8143,493,4
0.5267,5061,2024
0.5267,5061,2024
0.5267,5061,2024
0.5267,5061,2024
0.6467,4,-9
0.6467,4,-9
0.6467,4,-9
0.6467,4,-9
0.5859,1599,-140
0.5859,1599,-140
0.5859,1599,-140
0.5859,1599,-140
0.5859,1166,426
0.5859,1166,426
0.5859,1166,426
0.5859,1166,426
0.8555,5061,2024
0.8555,5061,2024
0.8555,5061,2024
0.8555,5061,2024
0.5267,327,48
0.5267,327,48
0.5267,327,48
0.5267,327,48
0.6808,1166,426
0.6808,1166,426
0.6808,1166,426
0.6808,1166,426
0.5141,13,10
0.5141,13,10
0.5141,13,10
0.5141,13,10
0.7964,1205,179
0.7964,1205,179
0.7964,1205,179
0.7964,1205,179
0.5719,2582,2582
0.5719,2582,2582
0.5719,2582,2582
0.5719,2582,2582
0.6369,1708,368
0.6369,1708,368
0.6369,1708,368
0.6369,1708,368
0.6249,672,189
0.6249,672,189
0.6249,672,189
0.6249,672,189
0.7003,165,44
0.7003,165,44
0.7003,165,44
0.7003,165,44
0.8955,5813,1624
0.8955,5813,1624
0.8955,5813,1624
0.8955,5813,1624
0.717,4,-9
0.717,4,-9
0.717,4,-9
0.717,4,-9
0.5267,1942,427
0.5267,1942,427
0.5267,1942,427
0.5267,1942,427
0.5542,3129,3129
0.5542,3129,3129
0.5542,3129,3129
0.5542,3129,3129
0.6249,1166,426
0.6249,1166,426
0.6249,1166,426
0.6249,1166,426
0.6633,1205,179
0.6633,1205,179
0.6633,1205,179
0.6633,1205,179
0.5267,1708,368
0.5267,1708,368
0.5267,1708,368
0.5267,1708,368
0.7269,0,-1215
0.7269,0,-1215
0.7269,0,-1215
0.7269,0,-1215
0.6988,309,42
0.6988,309,42
0.6988,309,42
0.6988,309,42
0.5994,5061,2024
0.5994,5061,2024
0.5994,5061,2024
0.5994,5061,2024
0.8225,1708,368
0.8225,1708,368
0.8225,1708,368
0.8225,1708,368
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.5859,5061,2024
0.6633,1205,179
0.6633,1205,179
0.6633,1205,179
0.6633,1205,179
0.6696,5061,2024
0.6696,5061,2024
0.6696,5061,2024
0.6696,5061,2024
0.5719,174,16
0.5719,174,16
0.5719,174,16
0.5719,174,16
0.6249,4,-9
0.6249,4,-9
0.6249,4,-9
0.6249,4,-9
0.7964,4,-9
0.7964,4,-9
0.7964,4,-9
0.7964,4,-9
0.6633,5813,1624
0.6633,5813,1624
0.6633,5813,1624
0.6633,5813,1624
0.5562,4,-9
0.5562,4,-9
0.5562,4,-9
0.5562,4,-9
0.6369,13,10
0.6369,13,10
0.6369,13,10
0.6369,13,10
0.7633,13,10
0.7633,13,10
0.7633,13,10
0.7633,13,10
0.75,497,115
0.75,497,115
0.75,497,115
0.75,497,115
0.8827,1708,368
0.8827,1708,368
0.8827,1708,368
0.8827,1708,368
0.6369,5061,2024
0.6369,5061,2024
0.6369,5061,2024
0.6369,5061,2024
0.8439,13,10
0.8439,13,10
0.8439,13,10
0.8439,13,10
0.7125,4,-9
0.7125,4,-9
0.7125,4,-9
0.7125,4,-9
0.7088,13,10
0.7088,13,10
0.7088,13,10
0.7088,13,10
0.7269,1205,179
0.7269,1205,179
0.7269,1205,179
0.7269,1205,179
0.7777,1205,179
0.7777,1205,179
0.7777,1205,179
0.7777,1205,179
0.7574,5061,2024
0.7574,5061,2024
0.7574,5061,2024
0.7574,5061,2024
0.5719,2582,2582
0.5719,2582,2582
0.5719,2582,2582
0.5719,2582,2582
0.7184,750,120
0.7184,750,120
0.7184,750,120
0.7184,750,120
0.83,497,115
0.83,497,115
0.83,497,115
0.83,497,115
0.8225,4,-9
0.8225,4,-9
0.8225,4,-9
0.8225,4,-9
0.7906,4,-9
0.7906,4,-9
0.7906,4,-9
0.7906,4,-9
0.6696,4,-9
0.6696,4,-9
0.6696,4,-9
0.6696,4,-9
0.5859,5813,1624
0.5859,5813,1624
0.5859,5813,1624
0.9195,4,-9
0.9195,4,-9
0.9195,4,-9
0.7269,444,136
0.7269,444,136
0.7269,444,136
0.6597,1708,368
0.6597,1708,368
0.6597,1708,368
0.5994,4,-9
0.5994,4,-9
0.5994,4,-9
0.5093,4,-9
0.5093,4,-9
0.5093,4,-9
0.7906,672,189
0.7906,672,189
0.7906,672,189
0.8494,5061,2024
0.8494,5061,2024
0.8494,5061,2024
0.7269,5061,2024
0.7269,5061,2024
0.7269,5061,2024
0.8384,1708,368
0.8384,1708,368
0.8384,1708,368
0.5719,5061,2024
0.5719,5061,2024
0.5719,5061,2024
0.9231,309,42
0.9231,309,42
0.9231,309,42
0.5719,225,107
0.5719,225,107
0.5719,225,107
0.5423,4,-9
0.5423,4,-9
0.5423,4,-9
0.5994,5061,2024
0.5994,5061,2024
0.5994,5061,2024
0.6369,4,-9
0.6369,4,-9
0.6369,4,-9
0.8689,5061,2024
0.8689,5061,2024
0.8689,5061,2024
0.8625,20,-2
0.8625,20,-2
0.8625,20,-2
0.5719,1708,368
0.5719,1708,368
0.5719,1708,368
0.765,4,-9
0.765,4,-9
0.765,4,-9
